ProfileID_i,_id,daytype,hour,kva_mean,kva_std,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
12000770,81,Weekday,8,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,82,Weekday,9,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,83,Weekday,10,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,84,Weekday,11,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,85,Weekday,12,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,86,Weekday,13,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,87,Weekday,14,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,88,Weekday,15,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,89,Weekday,16,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,90,Weekday,17,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,91,Weekday,18,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,92,Weekday,19,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,93,Weekday,20,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,94,Weekday,21,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,95,Weekday,22,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,96,Weekday,23,0.0,0.0,0.0,0.0,2,20,0,0.0
12000770,97,Saturday,0,0.0,0.0,0.0,0.0,2,4,0,0.0
12000770,98,Saturday,1,0.0,0.0,0.0,0.0,2,4,0,0.0
12000770,99,Saturday,2,0.0,0.0,0.0,0.0,2,4,0,0.0
12000770,100,Saturday,3,0.0,0.0,0.0,0.0,2,4,0,0.0
