ProfileID_i,_id,daytype,hour,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
2035,1,Weekday,0,0.10364243503027415,0.17058922082658837,4,3,,
2035,2,Weekday,1,0.005238060722001336,0.0002222638517521441,4,3,,
2035,3,Weekday,2,0.0052026989306527245,0.00014096815174459892,4,3,,
2035,4,Weekday,3,0.0951740828646551,0.15598265870761022,4,3,,
2035,5,Weekday,4,0.07104940409632118,0.11436462709172153,4,3,,
2035,6,Weekday,5,0.07021335754824114,0.11295143306365571,4,3,,
2035,7,Weekday,6,0.06861057971806635,0.11076953242289586,4,3,,
2035,8,Weekday,7,0.02189916575380781,0.029731762655683565,4,3,,
2035,9,Weekday,8,0.004875618009938995,0.00016627043102362816,4,3,,
2035,10,Weekday,9,0.016297521302062735,0.013301892657234863,4,3,,
2035,11,Weekday,10,0.019094471821842426,0.016440280016797218,4,4,,
2035,12,Weekday,11,0.02799613508698727,0.0403873719557741,4,4,,
2035,13,Weekday,12,0.0073824060027368795,0.004557832037641565,4,4,,
2035,14,Weekday,13,0.005091265282931969,0.00019244325415172979,4,4,,
2035,15,Weekday,14,0.005016791295590752,0.00020686863791366883,4,4,,
2035,16,Weekday,15,0.2966147337401195,0.5775431517715047,4,4,,
2035,17,Weekday,16,0.25619132717876003,0.38960661393420803,4,4,,
2035,18,Weekday,17,0.4063011735725915,0.5843901825263609,4,4,,
2035,19,Weekday,18,0.3230731666747837,0.033167900438202,4,4,,
2035,20,Weekday,19,0.30182818342506473,0.04352740132538375,4,4,,
2035,21,Weekday,20,0.11716916849050472,0.202350139000569,4,4,,
2035,22,Weekday,21,0.10226745770994006,0.1941504591016937,4,4,,
2035,23,Weekday,22,0.07852723018094525,0.14681877191818526,4,4,,
2035,24,Weekday,23,0.0790911931415864,0.14761648244626738,4,4,,
2035,25,Saturday,0,0.005332154176533248,,4,1,,
2035,26,Saturday,1,0.005327291667539008,,4,1,,
2035,27,Saturday,2,0.005235225739562836,,4,1,,
2035,28,Saturday,3,0.005439918823262405,,4,1,,
2035,29,Saturday,4,0.005269999997690324,,4,1,,
2035,30,Saturday,5,0.005176755595105893,,4,1,,
2035,31,Saturday,6,0.004942506230192662,,4,1,,
2035,32,Saturday,7,0.4165950680030017,,4,1,,
2035,33,Saturday,8,0.7678103291681968,,4,1,,
2035,34,Saturday,9,0.005182450012419873,,4,1,,
2035,35,Saturday,10,0.0052214555590315865,,4,1,,
2035,36,Saturday,11,0.005207999945600828,,4,1,,
2035,37,Saturday,12,0.004993816628417371,,4,1,,
2035,38,Saturday,13,0.005275225707418545,,4,1,,
2035,39,Saturday,14,0.005323786136312328,,4,1,,
2035,40,Saturday,15,0.08467694794726303,,4,1,,
2035,41,Saturday,16,0.09551025082581914,,4,1,,
2035,42,Saturday,17,1.1399886018367673,,4,1,,
2035,43,Saturday,18,0.5094791114224282,,4,1,,
2035,44,Saturday,19,0.40733172730840805,,4,1,,
2035,45,Saturday,20,0.41448574463517374,,4,1,,
2035,46,Saturday,21,0.35201569202433447,,4,1,,
2035,47,Saturday,22,0.005193674998267369,,4,1,,
2035,48,Saturday,23,0.005305489526345859,,4,1,,
2035,49,Sunday,0,0.005359363904583003,,4,1,,
2035,50,Sunday,1,0.005295750008398047,,4,1,,
2035,51,Sunday,2,0.005489131282054294,,4,1,,
2035,52,Sunday,3,0.005569007636038804,,4,1,,
2035,53,Sunday,4,0.005398975713414194,,4,1,,
2035,54,Sunday,5,0.005351423612532417,,4,1,,
2035,55,Sunday,6,0.00520941039399452,,4,1,,
2035,56,Sunday,7,0.07430759331541292,,4,1,,
2035,57,Sunday,8,0.022547177609172294,,4,1,,
