ProfileID_i,_id,daytype,hour,kva_mean,kva_std,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
12019685,1,Weekday,0,0.23909420252818128,0.11267100349695723,0.168586956154879,0.10739847919573495,1,23,23,1.0
12019685,2,Weekday,1,0.23612318714351757,0.11326886905669425,0.16496376692236442,0.10826409968425622,1,23,23,1.0
12019685,3,Weekday,2,0.23641304187881557,0.11369523250814662,0.16601449189424192,0.10900286741615037,1,23,23,1.0
12019685,4,Weekday,3,0.22898550617063176,0.07025834189515998,0.15996376787433805,0.059097524457656404,1,23,23,1.0
12019685,5,Weekday,4,0.21695652068592608,0.053808612153272435,0.14880434847841767,0.04188791867935092,1,23,23,1.0
12019685,6,Weekday,5,0.41242753602969257,0.2670803998236297,0.3561231903124439,0.2738369145026293,1,23,23,1.0
12019685,7,Weekday,6,0.8928623211711807,0.5267591875374231,0.8514492791702809,0.5383782017874554,1,23,23,1.0
12019685,8,Weekday,7,0.804565220256336,0.3700415368945212,0.7621739179822211,0.3769529765251824,1,23,23,1.0
12019685,9,Weekday,8,0.3926086991914022,0.206012267634452,0.32797101465732104,0.2098291509988544,1,23,23,1.0
12019685,10,Weekday,9,0.5229347858137613,0.3310622319882582,0.46507246592385776,0.34550933595786504,1,23,23,1.0
12019685,11,Weekday,10,0.5071014534130328,0.37334034093028207,0.4440579720818357,0.3924738100755027,1,23,23,1.0
12019685,12,Weekday,11,0.48380435007097927,0.4233972129573044,0.4231884048482322,0.44274208973994034,1,23,23,1.0
12019685,13,Weekday,12,0.5389920993153146,0.3511792467278434,0.4793313619947123,0.36853122537983024,1,23,23,1.0
12019685,14,Weekday,13,0.4706060627544172,0.2521741668781518,0.40859848524666054,0.2648954568079936,1,23,22,0.9565217391304348
12019685,15,Weekday,14,0.4762121251868931,0.36237173626805885,0.4103787894868715,0.3837486351548459,1,23,22,0.9565217391304348
12019685,16,Weekday,15,0.5247727307618003,0.32860668335793564,0.4641287885817953,0.34843257238739456,1,23,22,0.9565217391304348
12019685,17,Weekday,16,0.5639420334330719,0.3577907267146258,0.5051304360082292,0.3785891046396918,1,23,23,1.0
12019685,18,Weekday,17,0.6672463829264693,0.41193536924793883,0.6113587008262782,0.43118286384302434,1,23,23,1.0
12019685,19,Weekday,18,0.54989130765392,0.449501506099993,0.4903623225425532,0.46474196994036127,1,23,23,1.0
12019685,20,Weekday,19,0.7916666761106488,0.5423943350514299,0.745289859455585,0.554002584014856,1,23,23,1.0
12019685,21,Weekday,20,0.7584420318674782,0.314004892335025,0.7158695706368788,0.32438661380769185,1,23,23,1.0
12019685,22,Weekday,21,0.4590942036036564,0.2149522668962435,0.4022101448524905,0.2227187373800863,1,23,23,1.0
12019685,23,Weekday,22,0.34112318894704396,0.14785174904179768,0.277282610019345,0.15498517500503745,1,23,23,1.0
12019685,24,Weekday,23,0.2729710165674434,0.12253087637740892,0.2041304350891353,0.12278015411869202,1,23,23,1.0
12019685,25,Saturday,0,0.25604166788980365,0.050517585792816184,0.1872916715219617,0.05944331172851878,1,4,4,1.0
12019685,287,Sunday,22,0.9083333360031247,0.9142361701826448,0.8827083334326744,0.9304233735041115,4,4,4,1.0
12019685,26,Saturday,1,0.255000002682209,0.0516353063745526,0.18645833781920373,0.06009011692774032,1,4,4,1.0
12019685,27,Saturday,2,0.2754166666418314,0.09336433479772867,0.20916666835546494,0.1054575551071418,1,4,4,1.0
12019685,28,Saturday,3,0.2622916679829359,0.06731069864262039,0.19666666630655527,0.0809435046752825,1,4,4,1.0
12019685,29,Saturday,4,0.2614583349786699,0.06895173026247602,0.19562499900348485,0.0821537993085908,1,4,4,1.0
12019685,30,Saturday,5,0.2585416678339243,0.0684158631706586,0.19020833284594119,0.08301989250812417,1,4,4,1.0
12019685,31,Saturday,6,0.804583327844739,0.4100951208728368,0.7581249980721623,0.43009063470508646,1,4,4,1.0
12019685,32,Saturday,7,0.751547618236925,0.36618094534475737,0.7031250039913824,0.3885290304475886,1,4,4,1.0
12019685,33,Saturday,8,0.5477777707080046,0.5600497936169968,0.48416666127741337,0.5840073451256926,1,4,3,0.75
12019685,34,Saturday,9,0.9986111124356588,0.3660414447990613,0.9655555576706926,0.3793967622261463,1,4,3,0.75
12019685,35,Saturday,10,1.0012797649417604,0.4716943533116612,0.9650892909682756,0.4886670923049242,1,4,4,1.0
12019685,36,Saturday,11,0.6397916674613953,0.42272011666015846,0.5897916702087969,0.45623275237586736,1,4,4,1.0
12019685,37,Saturday,12,0.8914583399891853,0.46901955120855016,0.8522916799411178,0.4970721675897104,1,4,4,1.0
12019685,38,Saturday,13,0.8281250093132257,0.3544272701774421,0.7868750095367432,0.37961504520268785,1,4,4,1.0
12019685,39,Saturday,14,0.8468750072643161,0.3787341136214916,0.8137500078883022,0.4096777821365654,1,4,4,1.0
12019685,40,Saturday,15,0.8041666694916785,0.14490577750849848,0.7656250107102096,0.1565519291228085,1,4,4,1.0
12019685,41,Saturday,16,0.5872916667722166,0.33221295907799797,0.5274999996181577,0.352202724733893,1,4,4,1.0
12019685,42,Saturday,17,0.5854166797362268,0.3170863537021146,0.5241666717920452,0.3346398025699229,1,4,4,1.0
12019685,43,Saturday,18,0.467083343770355,0.33689521129193084,0.40104166930541396,0.35915112603630783,1,4,4,1.0
12019685,44,Saturday,19,0.7375000012107193,0.3154905137678274,0.6887499943841249,0.3339442219108696,1,4,4,1.0
12019685,45,Saturday,20,0.7895833263173699,0.4027811329310391,0.7545833387412131,0.417956613413572,1,4,4,1.0
12019685,46,Saturday,21,0.5872916700318456,0.29498696826805126,0.5410416733939201,0.3093596873560627,1,4,4,1.0
12019685,47,Saturday,22,0.284791667945683,0.08050297633611597,0.22333333501592278,0.09406213506734251,1,4,4,1.0
12019685,48,Saturday,23,0.2675000005401671,0.04213624023288385,0.20520833460614085,0.05559599197776321,1,4,4,1.0
12019685,49,Sunday,0,0.2608333327807486,0.045511496413573466,0.19291666778735816,0.060954977010420935,1,4,4,1.0
12019685,50,Sunday,1,0.2583333309739828,0.046572322809725245,0.18833333416841924,0.06433779535942889,1,4,4,1.0
12019685,51,Sunday,2,0.2549999966286123,0.049865559519682565,0.18500000028871,0.06775842313309371,1,4,4,1.0
12019685,52,Sunday,3,0.2547916630282998,0.049825505148136266,0.18458333355374634,0.06842981112072462,1,4,4,1.0
12019685,53,Sunday,4,0.25645832996815443,0.0487405040199227,0.18812500056810677,0.06439308985104558,1,4,4,1.0
12019685,54,Sunday,5,0.47729166876524687,0.2365917137329825,0.4220833370927721,0.24910070440300697,1,4,4,1.0
12019685,55,Sunday,6,0.601666665636003,0.22812541108530449,0.5435416619293392,0.24151754724700666,1,4,4,1.0
12019685,56,Sunday,7,0.47583333356305957,0.31575379754608845,0.411666665924713,0.32695494757232324,1,4,4,1.0
12019685,57,Sunday,8,0.43437499925494194,0.31037041555453954,0.3681249963119626,0.3335585162767675,1,4,4,1.0
12019685,58,Sunday,9,0.33916667150333524,0.20295159867974893,0.26729166484437883,0.21440850616107196,1,4,4,1.0
12019685,59,Sunday,10,0.32312499871477485,0.08107031629162723,0.24312499724328518,0.08942816135072043,1,4,4,1.0
12019685,60,Sunday,11,0.26237499779672363,0.06836834054180384,0.18375000092783011,0.08142396367191804,1,4,4,1.0
12019685,61,Sunday,12,0.5114583226677496,0.552190647409724,0.45916666195262223,0.5550850745825128,1,4,4,1.0
12019685,62,Sunday,13,0.5449999997654231,0.6494680820955538,0.49374998957500793,0.6587939513916554,1,4,4,1.0
