ProfileID_i,_id,daytype,hour,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
3,80,Weekday,7,1.136718916241257,0.9451133400526446,2,20,20,1.0
3,81,Weekday,8,0.8602890444284872,0.5458301889075324,2,20,20,1.0
3,82,Weekday,9,0.471106447439413,0.4519289153539735,2,20,20,1.0
3,83,Weekday,10,0.34394253560994736,0.2946216318275224,2,20,20,1.0
3,84,Weekday,11,0.21354094612595334,0.10164435616659691,2,20,20,1.0
3,85,Weekday,12,0.2791853027929099,0.24334646729643286,2,20,20,1.0
3,86,Weekday,13,0.4578337686492985,0.4658925504819553,2,20,20,1.0
3,87,Weekday,14,0.32848995847085216,0.475467327390582,2,20,20,1.0
3,88,Weekday,15,0.33104910885325334,0.3293071991155667,2,20,20,1.0
3,89,Weekday,16,0.33214158242465097,0.23215835563823045,2,20,20,1.0
3,90,Weekday,17,0.731519168413368,0.8277191138006034,2,20,20,1.0
3,91,Weekday,18,0.843978202738686,0.8879389857230006,2,20,20,1.0
3,92,Weekday,19,0.9968933374420406,0.5998027876579668,2,20,20,1.0
3,93,Weekday,20,1.7919187643206425,0.759578146540445,2,20,20,1.0
3,94,Weekday,21,2.1569934683657683,0.984514193416716,2,20,20,1.0
3,95,Weekday,22,1.2052261159598225,0.6479174373311419,2,20,20,1.0
3,96,Weekday,23,0.7087604967104442,0.5670517083602246,2,20,20,1.0
3,97,Saturday,0,0.2566681109231884,0.11981418638330747,2,4,4,1.0
3,98,Saturday,1,0.15565684138862526,0.02074446114208057,2,4,4,1.0
3,99,Saturday,2,0.16603103583269915,0.03418346883161476,2,4,4,1.0
