Average,EndDate,Maximum,Minimum,ProfileID,ReadingsCount,StartDate,StdDeviation,_id
7.110331071071966,2000-10-07T12:54:59.997000,48.249000549316406,0.3190000057220459,4751,86912,1999-12-10T15:04:59.997000,7.653971053845645,22
8.729881213248923,2000-10-07T12:54:59.997000,47.9119987487793,0.421999990940094,4753,86912,1999-12-10T15:04:59.997000,6.838703305927092,23
10.786438586987174,2000-10-07T13:20:00,54.45100021362305,0.006000000052154064,4755,86220,1999-12-10T15:15:00,5.401088080604239,24
5.579063754248381,2000-10-07T13:20:00,41.28799819946289,0.004999999888241291,4757,86220,1999-12-10T15:15:00,6.156980157858126,25
0.004720146190449621,2000-10-07T13:20:00,0.02199999988079071,0.003000000026077032,4759,86220,1999-12-10T15:15:00,0.0009193734449101135,26
4.259306321360215,2000-10-07T13:20:00,36.0260009765625,0.03700000047683716,4761,86220,1999-12-10T15:15:00,4.84493016112451,27
3.1845046045730947,2000-10-07T13:20:00,42.0620002746582,0.0020000000949949026,4763,86220,1999-12-10T15:15:00,4.581746748800271,28
5.40856484571935,2000-10-07T13:20:00,40.98400115966797,0.019999999552965164,4765,86220,1999-12-10T15:15:00,5.911157606569879,29
6.154078798286912,2000-10-07T13:20:00,48.71900177001953,0.19200000166893005,4767,86220,1999-12-10T15:15:00,5.3612562638013985,30
2.602024289784005,2000-10-07T11:25:00,30.43899917602539,0.05700000002980232,4629,86909,1999-12-10T14:10:00,4.101845519635526,31
0.30309548234209993,2000-10-30T09:20:00,8.88799953460693,0.00499999988824129,2035,53769,2000-04-25T10:30:00,0.956197823553294,32
0.11147968155967428,2000-10-30T09:20:00,9.47700023651123,0.00600000005215406,2037,53769,2000-04-25T10:30:00,0.5553356020738406,33
0.2703868771950797,2000-10-30T09:20:00,7.23099994659424,0.00700000021606684,2039,53769,2000-04-25T10:30:00,0.5787175020309655,34
0.02518265003030451,2000-10-30T09:40:00,2.5,0.0160000007599592,2042,53786,2000-04-25T10:34:59.997000,0.013085829232104888,35
0.372932826494779,2000-10-30T09:40:00,19.7129993438721,0.0109999999403954,2044,53786,2000-04-25T10:34:59.997000,0.6267024100772074,36
0.23887486295994284,2000-10-30T09:14:59.997000,20.6639995574951,0.0209999997168779,2048,69180,1999-11-11T09:55:00,0.38790868373059517,37
0.02885660566139162,2000-10-30T09:14:59.997000,0.252999991178513,0.00700000021606684,2050,69180,1999-11-11T09:55:00,0.04423518146729235,38
0.045851140240080225,2000-10-31T10:15:00,8.24400043487549,0.0189999993890524,2054,92053,1999-10-07T00:04:59.997000,0.11893329062580471,39
0.6488395162704075,2000-10-31T10:15:00,17.0440006256104,0.0120000001043081,2056,92053,1999-10-07T00:04:59.997000,1.159483309881714,40
0.26920127117810266,2000-10-30T09:24:59.997000,18.80299949646,0.00899999961256981,2060,71749,2000-01-14T11:39:59.997000,1.005100202967068,41
0.08641137838092411,2000-10-30T09:24:59.997000,6.90000009536743,0.00700000021606684,2062,71749,2000-01-14T11:39:59.997000,0.2737855312761101,42
0.02792749701604644,2000-10-30T09:24:59.997000,1.89999997615814,0.00600000005215406,2064,71749,2000-01-14T11:39:59.997000,0.04571812108351802,43
0.0469934631682239,2000-10-30T09:24:59.997000,3.94000005722046,0.00700000021606684,2066,71749,2000-01-14T11:39:59.997000,0.10978574042272034,44
0.04375713473292731,2000-12-06T09:30:00,9.14000034332275,0.0140000004321337,2068,65102,1999-10-07T00:04:59.997000,0.11022328252360009,45
